signal_date,trade_date,next_signal_date,exit_date,rebalance_date,holding_end_date,fund_code,style,side,weight,alpha
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,340007.OF,Small Growth,long,0.08333333333333333,0.003983830341282062
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,519039.OF,Small Growth,long,0.08333333333333333,0.0004022370450469641
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,020003.OF,Small Growth,long,0.08333333333333333,0.0003276968535928299
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,166001.OF,Small Growth,short,-0.08333333333333333,-0.004158857235207692
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,400001.OF,Small Growth,short,-0.08333333333333333,-0.004163511192834785
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,202007.OF,Small Growth,short,-0.08333333333333333,-0.004421979890900173
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,270008.OF,Small Value,long,0.041666666666666664,0.0036213007265924577
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,519668.OF,Small Value,long,0.041666666666666664,0.0025388585295049166
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,000031.OF,Small Value,long,0.041666666666666664,0.002168258253361468
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,202011.OF,Small Value,long,0.041666666666666664,0.002143477923337867
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,050010.OF,Small Value,long,0.041666666666666664,0.0018459221378813073
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,163805.OF,Small Value,long,0.041666666666666664,0.0012578987023020044
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,217009.OF,Small Value,short,-0.041666666666666664,-0.0029184656984276706
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,519003.OF,Small Value,short,-0.041666666666666664,-0.0029687770439733112
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,202002.OF,Small Value,short,-0.041666666666666664,-0.003064724394649373
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,420001.OF,Small Value,short,-0.041666666666666664,-0.003441433633826576
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,460002.OF,Small Value,short,-0.041666666666666664,-0.0038062734451081884
2009-11-27,2009-12-04,2009-12-31,2010-01-08,2009-11-27,2010-01-08,410003.OF,Small Value,short,-0.041666666666666664,-0.0044053192053873326
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,519089.OF,Alpha,long,0.017857142857142856,0.006694219154626975
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,180013.OF,Alpha,long,0.017857142857142856,0.0044475349965252195
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,002031.OF,Alpha,long,0.017857142857142856,0.004143065119534796
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,240011.OF,Alpha,long,0.017857142857142856,0.0040876485689237
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,090007.OF,Alpha,long,0.017857142857142856,0.003782784766770668
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,550003.OF,Alpha,long,0.017857142857142856,0.003670481517435145
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,110013.OF,Alpha,long,0.017857142857142856,0.0034464112240710637
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,481008.OF,Alpha,long,0.017857142857142856,0.003232180097942282
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,070013.OF,Alpha,long,0.017857142857142856,0.0032102223850198515
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,310368.OF,Alpha,long,0.017857142857142856,0.003153586104479914
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,110011.OF,Alpha,long,0.017857142857142856,0.002978126867006197
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,660001.OF,Alpha,long,0.017857142857142856,0.002947019745974687
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,260111.OF,Alpha,long,0.017857142857142856,0.0025676897686666774
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,217010.OF,Alpha,long,0.017857142857142856,0.0025643629816419155
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,161903.OF,Alpha,short,-0.017857142857142856,-0.002665783415231542
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,519029.OF,Alpha,short,-0.017857142857142856,-0.002767247672363252
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,217009.OF,Alpha,short,-0.017857142857142856,-0.002891018023987043
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,162703.OF,Alpha,short,-0.017857142857142856,-0.0031250963725160184
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,257020.OF,Alpha,short,-0.017857142857142856,-0.0031930084619707175
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,070003.OF,Alpha,short,-0.017857142857142856,-0.0033053147023642195
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,260108.OF,Alpha,short,-0.017857142857142856,-0.00330870302938497
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,460002.OF,Alpha,short,-0.017857142857142856,-0.003530855344493688
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,213002.OF,Alpha,short,-0.017857142857142856,-0.003805036584504589
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,400001.OF,Alpha,short,-0.017857142857142856,-0.003946155402207107
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,213001.OF,Alpha,short,-0.017857142857142856,-0.004282157707218249
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,519993.OF,Alpha,short,-0.017857142857142856,-0.004546928369168701
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,580002.OF,Alpha,short,-0.017857142857142856,-0.00456912298088252
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,410001.OF,Alpha,short,-0.017857142857142856,-0.0054256394065965415
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,200006.OF,Large Value,long,0.25,0.001467955295434098
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,110029.OF,Large Value,short,-0.25,-0.0013190142196974862
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,340007.OF,Small Growth,long,0.08333333333333333,0.003538700391106033
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,519001.OF,Small Growth,long,0.08333333333333333,0.0007159378330568225
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,100022.OF,Small Growth,long,0.08333333333333333,0.00022173375112320405
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,163503.OF,Small Growth,short,-0.08333333333333333,-0.0032273584733508768
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,166001.OF,Small Growth,short,-0.08333333333333333,-0.004135412054394524
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,202007.OF,Small Growth,short,-0.08333333333333333,-0.004507992921701546
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,270008.OF,Small Value,long,0.0625,0.003533374755835577
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,202011.OF,Small Value,long,0.0625,0.0021827060168242178
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,519668.OF,Small Value,long,0.0625,0.0021804063911774574
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,000031.OF,Small Value,long,0.0625,0.0018141587809968648
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,202001.OF,Small Value,short,-0.0625,-0.0029129008102327953
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,202002.OF,Small Value,short,-0.0625,-0.003209529502231124
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,420001.OF,Small Value,short,-0.0625,-0.0035707438811284397
2009-12-31,2010-01-08,2010-01-29,2010-02-05,2009-12-31,2010-02-05,410003.OF,Small Value,short,-0.0625,-0.004256481141315733
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,519089.OF,Alpha,long,0.017857142857142856,0.00582936565687863
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,002031.OF,Alpha,long,0.017857142857142856,0.0042299740615876534
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,180013.OF,Alpha,long,0.017857142857142856,0.004085962015069861
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,090007.OF,Alpha,long,0.017857142857142856,0.0038839709757997254
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,240011.OF,Alpha,long,0.017857142857142856,0.003158477990722232
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,550003.OF,Alpha,long,0.017857142857142856,0.003041416447668016
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,110013.OF,Alpha,long,0.017857142857142856,0.002929414454379789
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,070013.OF,Alpha,long,0.017857142857142856,0.002821935591580959
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,217010.OF,Alpha,long,0.017857142857142856,0.0025850342623354966
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,519069.OF,Alpha,long,0.017857142857142856,0.002566756035447609
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,310368.OF,Alpha,long,0.017857142857142856,0.0025175941157320907
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,481008.OF,Alpha,long,0.017857142857142856,0.0024470080250121808
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,260111.OF,Alpha,long,0.017857142857142856,0.00242107597283714
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,660001.OF,Alpha,long,0.017857142857142856,0.0023700414365926347
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,460001.OF,Alpha,short,-0.017857142857142856,-0.00281874898872381
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,420003.OF,Alpha,short,-0.017857142857142856,-0.0030197232025265222
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,217009.OF,Alpha,short,-0.017857142857142856,-0.003027949958436046
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,162703.OF,Alpha,short,-0.017857142857142856,-0.0031657810454684553
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,257020.OF,Alpha,short,-0.017857142857142856,-0.003265794807697201
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,260108.OF,Alpha,short,-0.017857142857142856,-0.0033133426870095325
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,070003.OF,Alpha,short,-0.017857142857142856,-0.0033641559987784542
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,400001.OF,Alpha,short,-0.017857142857142856,-0.003838672188602656
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,460002.OF,Alpha,short,-0.017857142857142856,-0.003855333013242972
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,580002.OF,Alpha,short,-0.017857142857142856,-0.004051609392150365
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,213001.OF,Alpha,short,-0.017857142857142856,-0.004211350973186567
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,213002.OF,Alpha,short,-0.017857142857142856,-0.0043870230451163806
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,519993.OF,Alpha,short,-0.017857142857142856,-0.004889686212269854
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,410001.OF,Alpha,short,-0.017857142857142856,-0.005665352337977604
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,200006.OF,Large Value,long,0.25,0.0012591799432764624
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,110029.OF,Large Value,short,-0.25,-0.001822323062235543
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,340007.OF,Small Growth,long,0.08333333333333333,0.003198786890418278
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,020003.OF,Small Growth,long,0.08333333333333333,8.760530038903198e-05
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,519001.OF,Small Growth,long,0.08333333333333333,7.10133769681224e-05
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,163503.OF,Small Growth,short,-0.08333333333333333,-0.0034635595755638533
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,166001.OF,Small Growth,short,-0.08333333333333333,-0.004230360541929025
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,202007.OF,Small Growth,short,-0.08333333333333333,-0.004242695315955043
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,270008.OF,Small Value,long,0.0625,0.0029546515607633047
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,202011.OF,Small Value,long,0.0625,0.0020105698796510684
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,000031.OF,Small Value,long,0.0625,0.0018917898870223673
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,519668.OF,Small Value,long,0.0625,0.0018037095915490779
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,202001.OF,Small Value,short,-0.0625,-0.003103262578564875
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,202002.OF,Small Value,short,-0.0625,-0.0034150383015902844
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,420001.OF,Small Value,short,-0.0625,-0.0038664822179456317
2010-01-29,2010-02-05,2010-02-26,2010-03-05,2010-01-29,2010-03-05,410003.OF,Small Value,short,-0.0625,-0.004393378157197336
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,519089.OF,Alpha,long,0.017857142857142856,0.006096393033306347
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,180013.OF,Alpha,long,0.017857142857142856,0.003946041498037216
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,090007.OF,Alpha,long,0.017857142857142856,0.0036359166737718624
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,550003.OF,Alpha,long,0.017857142857142856,0.0031263988891148224
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,310368.OF,Alpha,long,0.017857142857142856,0.002885362631584061
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,110013.OF,Alpha,long,0.017857142857142856,0.002799219238017364
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,217010.OF,Alpha,long,0.017857142857142856,0.002776237852923568
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,481008.OF,Alpha,long,0.017857142857142856,0.0027510270305197908
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,660001.OF,Alpha,long,0.017857142857142856,0.0027375136559451983
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,070013.OF,Alpha,long,0.017857142857142856,0.002556421833969546
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,519069.OF,Alpha,long,0.017857142857142856,0.002474480161477067
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,460005.OF,Alpha,long,0.017857142857142856,0.0021397967252110794
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,110011.OF,Alpha,long,0.017857142857142856,0.0021062759362207454
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,450004.OF,Alpha,long,0.017857142857142856,0.0017791681214044278
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,560002.OF,Alpha,short,-0.017857142857142856,-0.002791762057287754
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,217009.OF,Alpha,short,-0.017857142857142856,-0.0029232827078505227
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,420003.OF,Alpha,short,-0.017857142857142856,-0.0031422383900368473
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,260108.OF,Alpha,short,-0.017857142857142856,-0.003173406577151521
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,162703.OF,Alpha,short,-0.017857142857142856,-0.00337443990391701
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,257020.OF,Alpha,short,-0.017857142857142856,-0.0033800570823026292
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,070003.OF,Alpha,short,-0.017857142857142856,-0.0034248390887903473
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,460002.OF,Alpha,short,-0.017857142857142856,-0.0037837448685305174
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,400001.OF,Alpha,short,-0.017857142857142856,-0.00397613297460972
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,580002.OF,Alpha,short,-0.017857142857142856,-0.0040272879324777236
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,213001.OF,Alpha,short,-0.017857142857142856,-0.004104000812400848
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,213002.OF,Alpha,short,-0.017857142857142856,-0.004347995910493802
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,519993.OF,Alpha,short,-0.017857142857142856,-0.0049650634731581815
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,410001.OF,Alpha,short,-0.017857142857142856,-0.005781771508220996
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,260111.OF,Large Value,long,0.25,0.0019727495886031456
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,571002.OF,Large Value,short,-0.25,-0.0022065691525961326
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,340007.OF,Small Growth,long,0.08333333333333333,0.0028731836235860843
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,020003.OF,Small Growth,long,0.08333333333333333,-0.00013660081025191722
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,519001.OF,Small Growth,long,0.08333333333333333,-0.00019788338294590412
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,163503.OF,Small Growth,short,-0.08333333333333333,-0.003554038245321471
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,166001.OF,Small Growth,short,-0.08333333333333333,-0.004416320236749905
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,202007.OF,Small Growth,short,-0.08333333333333333,-0.0048034379220955395
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,002031.OF,Small Value,long,0.0625,0.0041617939018935585
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,270008.OF,Small Value,long,0.0625,0.0031570346283885217
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,240011.OF,Small Value,long,0.0625,0.0029376606901649043
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,202011.OF,Small Value,long,0.0625,0.002133146999184842
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,202001.OF,Small Value,short,-0.0625,-0.0030703732009287185
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,202002.OF,Small Value,short,-0.0625,-0.00334294471742092
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,420001.OF,Small Value,short,-0.0625,-0.0038775969932111415
2010-02-26,2010-03-05,2010-03-26,2010-04-02,2010-02-26,2010-04-02,410003.OF,Small Value,short,-0.0625,-0.004439877881987826
2010-03-26,2010-04-02,2010-04-30,2010-05-07,2010-03-26,2010-05-07,519089.OF,Alpha,long,0.016666666666666666,0.005885799560499026
2010-03-26,2010-04-02,2010-04-30,2010-05-07,2010-03-26,2010-05-07,180013.OF,Alpha,long,0.016666666666666666,0.003020853213775674
2010-03-26,2010-04-02,2010-04-30,2010-05-07,2010-03-26,2010-05-07,550003.OF,Alpha,long,0.016666666666666666,0.0028523428300688165
2010-03-26,2010-04-02,2010-04-30,2010-05-07,2010-03-26,2010-05-07,481008.OF,Alpha,long,0.016666666666666666,0.002420525680450733
2010-03-26,2010-04-02,2010-04-30,2010-05-07,2010-03-26,2010-05-07,660001.OF,Alpha,long,0.016666666666666666,0.002387478821700226
2010-03-26,2010-04-02,2010-04-30,2010-05-07,2010-03-26,2010-05-07,310368.OF,Alpha,long,0.016666666666666666,0.0023853662015286647
2010-03-26,2010-04-02,2010-04-30,2010-05-07,2010-03-26,2010-05-07,110013.OF,Alpha,long,0.016666666666666666,0.0023772972031190836
2010-03-26,2010-04-02,2010-04-30,2010-05-07,2010-03-26,2010-05-07,519069.OF,Alpha,long,0.016666666666666666,0.0023607480753917104
