run_name,output_dir,status,elapsed_minutes,BACKTEST_START_DATE,BACKTEST_END_DATE,BACKTEST_MIN_STOCK_HOLDING,BACKTEST_LONG_QUANTILE,BACKTEST_SHORT_QUANTILE,BACKTEST_INCLUDE_ALPHA_BUCKET,ROLLING_WINDOW,INSUFFICIENT_DATA_THRESHOLD,FULL_SAMPLE_FALLBACK_MAX,P_VALUE_THRESHOLD,SMB_STABILITY_THRESHOLD,VMG_STABILITY_THRESHOLD,score,Strategy Ann. Return,Benchmark Ann. Return,Strategy Sharpe,Information Ratio,Strategy Max Drawdown,Monthly Hit Rate,Rebalance Months,search_batch_time
071_s2020_2025_h65_q15_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\071_s2020_2025_h65_q15_a0_rw245_fb320,completed,0.03,2020-01-01,2025-12-31,65,0.15,0.15,False,245,245,320,0.05,1.5,1.5,15.0475,7.03%,-1.49%,1.08,0.43,-5.59%,64.41%,59,2026-03-22 17:04:29
072_s2020_2025_h65_q15_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\072_s2020_2025_h65_q15_a0_rw245_fb360,completed,0.02,2020-01-01,2025-12-31,65,0.15,0.15,False,245,245,360,0.05,1.0,1.0,11.62,5.36%,-1.49%,0.86,0.34,-6.77%,61.02%,59,2026-03-22 17:04:29
073_s2020_2025_h65_q15_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\073_s2020_2025_h65_q15_a0_rw245_fb360,completed,0.02,2020-01-01,2025-12-31,65,0.15,0.15,False,245,245,360,0.05,1.0,1.5,11.505,5.28%,-1.49%,0.86,0.34,-6.67%,59.32%,59,2026-03-22 17:04:29
074_s2020_2025_h65_q15_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\074_s2020_2025_h65_q15_a0_rw245_fb360,completed,0.02,2020-01-01,2025-12-31,65,0.15,0.15,False,245,245,360,0.05,1.5,1.0,13.645,6.38%,-1.49%,1.04,0.41,-6.49%,64.41%,59,2026-03-22 17:04:29
075_s2020_2025_h65_q15_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\075_s2020_2025_h65_q15_a0_rw245_fb360,completed,0.03,2020-01-01,2025-12-31,65,0.15,0.15,False,245,245,360,0.05,1.5,1.5,13.5975,6.31%,-1.49%,1.05,0.40,-6.20%,62.71%,59,2026-03-22 17:04:29
076_s2020_2025_h70_q10_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\076_s2020_2025_h70_q10_a0_rw245_fb300,completed,0.03,2020-01-01,2025-12-31,70,0.1,0.1,False,245,245,300,0.05,1.0,1.0,14.99,7.24%,-1.49%,0.96,0.42,-6.91%,61.02%,59,2026-03-22 17:04:29
077_s2020_2025_h70_q10_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\077_s2020_2025_h70_q10_a0_rw245_fb300,completed,0.03,2020-01-01,2025-12-31,70,0.1,0.1,False,245,245,300,0.05,1.0,1.5,14.395,7.05%,-1.49%,0.93,0.41,-7.85%,61.02%,59,2026-03-22 17:04:29
078_s2020_2025_h70_q10_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\078_s2020_2025_h70_q10_a0_rw245_fb300,completed,0.03,2020-01-01,2025-12-31,70,0.1,0.1,False,245,245,300,0.05,1.5,1.0,15.93,7.67%,-1.49%,1.04,0.46,-6.48%,64.41%,59,2026-03-22 17:04:29
079_s2020_2025_h70_q10_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\079_s2020_2025_h70_q10_a0_rw245_fb300,completed,0.03,2020-01-01,2025-12-31,70,0.1,0.1,False,245,245,300,0.05,1.5,1.5,17.795,8.49%,-1.49%,1.17,0.50,-5.23%,62.71%,59,2026-03-22 17:04:29
080_s2020_2025_h70_q10_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\080_s2020_2025_h70_q10_a0_rw245_fb320,completed,0.02,2020-01-01,2025-12-31,70,0.1,0.1,False,245,245,320,0.05,1.0,1.0,14.985,7.27%,-1.49%,0.97,0.43,-7.19%,62.71%,59,2026-03-22 17:04:29
081_s2020_2025_h70_q10_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\081_s2020_2025_h70_q10_a0_rw245_fb320,completed,0.02,2020-01-01,2025-12-31,70,0.1,0.1,False,245,245,320,0.05,1.0,1.5,15.9075,7.84%,-1.49%,1.03,0.46,-7.73%,61.02%,59,2026-03-22 17:04:29
082_s2020_2025_h70_q10_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\082_s2020_2025_h70_q10_a0_rw245_fb320,completed,0.03,2020-01-01,2025-12-31,70,0.1,0.1,False,245,245,320,0.05,1.5,1.0,16.745,8.13%,-1.49%,1.11,0.49,-6.71%,64.41%,59,2026-03-22 17:04:29
083_s2020_2025_h70_q10_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\083_s2020_2025_h70_q10_a0_rw245_fb320,completed,0.03,2020-01-01,2025-12-31,70,0.1,0.1,False,245,245,320,0.05,1.5,1.5,18.455,8.87%,-1.49%,1.23,0.52,-5.47%,64.41%,59,2026-03-22 17:04:29
084_s2020_2025_h70_q10_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\084_s2020_2025_h70_q10_a0_rw245_fb360,completed,0.03,2020-01-01,2025-12-31,70,0.1,0.1,False,245,245,360,0.05,1.0,1.0,12.605,6.07%,-1.49%,0.90,0.38,-8.00%,61.02%,59,2026-03-22 17:04:29
085_s2020_2025_h70_q10_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\085_s2020_2025_h70_q10_a0_rw245_fb360,completed,0.03,2020-01-01,2025-12-31,70,0.1,0.1,False,245,245,360,0.05,1.0,1.5,14.1825,6.79%,-1.49%,1.02,0.42,-7.17%,61.02%,59,2026-03-22 17:04:29
086_s2020_2025_h70_q10_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\086_s2020_2025_h70_q10_a0_rw245_fb360,completed,0.03,2020-01-01,2025-12-31,70,0.1,0.1,False,245,245,360,0.05,1.5,1.0,14.6425,7.08%,-1.49%,1.06,0.45,-7.54%,64.41%,59,2026-03-22 17:04:29
087_s2020_2025_h70_q10_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\087_s2020_2025_h70_q10_a0_rw245_fb360,completed,0.02,2020-01-01,2025-12-31,70,0.1,0.1,False,245,245,360,0.05,1.5,1.5,16.2925,7.71%,-1.49%,1.20,0.48,-5.83%,62.71%,59,2026-03-22 17:04:29
088_s2020_2025_h70_q12_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\088_s2020_2025_h70_q12_a0_rw245_fb300,completed,0.02,2020-01-01,2025-12-31,70,0.12,0.12,False,245,245,300,0.05,1.0,1.0,13.5475,6.35%,-1.49%,0.93,0.39,-6.30%,61.02%,59,2026-03-22 17:04:29
089_s2020_2025_h70_q12_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\089_s2020_2025_h70_q12_a0_rw245_fb300,completed,0.03,2020-01-01,2025-12-31,70,0.12,0.12,False,245,245,300,0.05,1.0,1.5,13.82,6.53%,-1.49%,0.95,0.39,-6.53%,59.32%,59,2026-03-22 17:04:29
090_s2020_2025_h70_q12_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\090_s2020_2025_h70_q12_a0_rw245_fb300,completed,0.02,2020-01-01,2025-12-31,70,0.12,0.12,False,245,245,300,0.05,1.5,1.0,15.0925,7.10%,-1.49%,1.05,0.43,-5.81%,64.41%,59,2026-03-22 17:04:29
091_s2020_2025_h70_q12_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\091_s2020_2025_h70_q12_a0_rw245_fb300,completed,0.02,2020-01-01,2025-12-31,70,0.12,0.12,False,245,245,300,0.05,1.5,1.5,16.2475,7.66%,-1.49%,1.10,0.46,-5.32%,64.41%,59,2026-03-22 17:04:29
092_s2020_2025_h70_q12_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\092_s2020_2025_h70_q12_a0_rw245_fb320,completed,0.04,2020-01-01,2025-12-31,70,0.12,0.12,False,245,245,320,0.05,1.0,1.0,14.32,6.78%,-1.49%,0.99,0.41,-6.44%,62.71%,59,2026-03-22 17:04:29
093_s2020_2025_h70_q12_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\093_s2020_2025_h70_q12_a0_rw245_fb320,completed,0.03,2020-01-01,2025-12-31,70,0.12,0.12,False,245,245,320,0.05,1.0,1.5,15.1225,7.19%,-1.49%,1.05,0.43,-6.32%,61.02%,59,2026-03-22 17:04:29
094_s2020_2025_h70_q12_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\094_s2020_2025_h70_q12_a0_rw245_fb320,completed,0.04,2020-01-01,2025-12-31,70,0.12,0.12,False,245,245,320,0.05,1.5,1.0,15.375,7.32%,-1.49%,1.08,0.45,-6.35%,64.41%,59,2026-03-22 17:04:29
095_s2020_2025_h70_q12_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\095_s2020_2025_h70_q12_a0_rw245_fb320,completed,0.05,2020-01-01,2025-12-31,70,0.12,0.12,False,245,245,320,0.05,1.5,1.5,17.45,8.31%,-1.49%,1.19,0.50,-5.41%,64.41%,59,2026-03-22 17:04:29
096_s2020_2025_h70_q12_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\096_s2020_2025_h70_q12_a0_rw245_fb360,completed,0.04,2020-01-01,2025-12-31,70,0.12,0.12,False,245,245,360,0.05,1.0,1.0,13.0,6.16%,-1.49%,0.93,0.39,-7.16%,59.32%,59,2026-03-22 17:04:29
097_s2020_2025_h70_q12_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\097_s2020_2025_h70_q12_a0_rw245_fb360,completed,0.03,2020-01-01,2025-12-31,70,0.12,0.12,False,245,245,360,0.05,1.0,1.5,13.88,6.51%,-1.49%,1.02,0.41,-6.40%,59.32%,59,2026-03-22 17:04:29
098_s2020_2025_h70_q12_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\098_s2020_2025_h70_q12_a0_rw245_fb360,completed,0.04,2020-01-01,2025-12-31,70,0.12,0.12,False,245,245,360,0.05,1.5,1.0,14.1725,6.78%,-1.49%,1.03,0.43,-7.19%,64.41%,59,2026-03-22 17:04:29
099_s2020_2025_h70_q12_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\099_s2020_2025_h70_q12_a0_rw245_fb360,completed,0.04,2020-01-01,2025-12-31,70,0.12,0.12,False,245,245,360,0.05,1.5,1.5,16.2825,7.66%,-1.49%,1.20,0.48,-5.52%,61.02%,59,2026-03-22 17:04:29
100_s2020_2025_h70_q15_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\100_s2020_2025_h70_q15_a0_rw245_fb300,completed,0.03,2020-01-01,2025-12-31,70,0.15,0.15,False,245,245,300,0.05,1.0,1.0,12.1525,5.64%,-1.49%,0.85,0.35,-6.59%,61.02%,59,2026-03-22 17:04:29
101_s2020_2025_h70_q15_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\101_s2020_2025_h70_q15_a0_rw245_fb300,completed,0.04,2020-01-01,2025-12-31,70,0.15,0.15,False,245,245,300,0.05,1.0,1.5,12.82,5.92%,-1.49%,0.90,0.37,-6.07%,57.63%,59,2026-03-22 17:04:29
102_s2020_2025_h70_q15_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\102_s2020_2025_h70_q15_a0_rw245_fb300,completed,0.05,2020-01-01,2025-12-31,70,0.15,0.15,False,245,245,300,0.05,1.5,1.0,13.7775,6.43%,-1.49%,0.98,0.40,-6.11%,64.41%,59,2026-03-22 17:04:29
103_s2020_2025_h70_q15_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\103_s2020_2025_h70_q15_a0_rw245_fb300,completed,0.04,2020-01-01,2025-12-31,70,0.15,0.15,False,245,245,300,0.05,1.5,1.5,14.5175,6.75%,-1.49%,1.02,0.41,-5.53%,64.41%,59,2026-03-22 17:04:29
104_s2020_2025_h70_q15_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\104_s2020_2025_h70_q15_a0_rw245_fb320,completed,0.05,2020-01-01,2025-12-31,70,0.15,0.15,False,245,245,320,0.05,1.0,1.0,12.215,5.67%,-1.49%,0.87,0.35,-6.61%,61.02%,59,2026-03-22 17:04:29
105_s2020_2025_h70_q15_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\105_s2020_2025_h70_q15_a0_rw245_fb320,completed,0.05,2020-01-01,2025-12-31,70,0.15,0.15,False,245,245,320,0.05,1.0,1.5,12.785,5.92%,-1.49%,0.91,0.37,-6.24%,61.02%,59,2026-03-22 17:04:29
106_s2020_2025_h70_q15_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\106_s2020_2025_h70_q15_a0_rw245_fb320,completed,0.03,2020-01-01,2025-12-31,70,0.15,0.15,False,245,245,320,0.05,1.5,1.0,14.335,6.73%,-1.49%,1.03,0.42,-6.17%,64.41%,59,2026-03-22 17:04:29
107_s2020_2025_h70_q15_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\107_s2020_2025_h70_q15_a0_rw245_fb320,completed,0.02,2020-01-01,2025-12-31,70,0.15,0.15,False,245,245,320,0.05,1.5,1.5,14.53,6.76%,-1.49%,1.03,0.41,-5.58%,64.41%,59,2026-03-22 17:04:29
108_s2020_2025_h70_q15_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\108_s2020_2025_h70_q15_a0_rw245_fb360,completed,0.02,2020-01-01,2025-12-31,70,0.15,0.15,False,245,245,360,0.05,1.0,1.0,11.8275,5.47%,-1.49%,0.87,0.35,-6.76%,59.32%,59,2026-03-22 17:04:29
109_s2020_2025_h70_q15_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\109_s2020_2025_h70_q15_a0_rw245_fb360,completed,0.02,2020-01-01,2025-12-31,70,0.15,0.15,False,245,245,360,0.05,1.0,1.5,11.68,5.37%,-1.49%,0.86,0.34,-6.60%,59.32%,59,2026-03-22 17:04:29
110_s2020_2025_h70_q15_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\110_s2020_2025_h70_q15_a0_rw245_fb360,completed,0.03,2020-01-01,2025-12-31,70,0.15,0.15,False,245,245,360,0.05,1.5,1.0,13.3,6.21%,-1.49%,0.99,0.40,-6.51%,64.41%,59,2026-03-22 17:04:29
111_s2020_2025_h70_q15_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\111_s2020_2025_h70_q15_a0_rw245_fb360,completed,0.02,2020-01-01,2025-12-31,70,0.15,0.15,False,245,245,360,0.05,1.5,1.5,13.795,6.42%,-1.49%,1.05,0.41,-6.20%,61.02%,59,2026-03-22 17:04:29
112_s2022_2025_h60_q10_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\112_s2022_2025_h60_q10_a0_rw245_fb300,completed,0.04,2022-01-01,2025-12-31,60,0.1,0.1,False,245,245,300,0.05,1.0,1.0,11.816441,7.51%,3.84%,1.57,0.13,-3.50%,60.00%,35,2026-03-22 17:04:29
113_s2022_2025_h60_q10_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\113_s2022_2025_h60_q10_a0_rw245_fb300,completed,0.26,2022-01-01,2025-12-31,60,0.1,0.1,False,245,245,300,0.05,1.0,1.5,11.896441,7.51%,3.84%,1.67,0.13,-3.48%,60.00%,35,2026-03-22 17:04:29
114_s2022_2025_h60_q10_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\114_s2022_2025_h60_q10_a0_rw245_fb300,completed,0.35,2022-01-01,2025-12-31,60,0.1,0.1,False,245,245,300,0.05,1.5,1.0,12.003941,7.60%,3.84%,1.62,0.14,-3.55%,62.86%,35,2026-03-22 17:04:29
115_s2022_2025_h60_q10_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\115_s2022_2025_h60_q10_a0_rw245_fb300,completed,0.29,2022-01-01,2025-12-31,60,0.1,0.1,False,245,245,300,0.05,1.5,1.5,12.368941,7.79%,3.84%,1.69,0.15,-3.65%,60.00%,35,2026-03-22 17:04:29
116_s2022_2025_h60_q10_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\116_s2022_2025_h60_q10_a0_rw245_fb320,completed,0.27,2022-01-01,2025-12-31,60,0.1,0.1,False,245,245,320,0.05,1.0,1.0,11.613941,7.45%,3.84%,1.53,0.13,-3.77%,60.00%,35,2026-03-22 17:04:29
117_s2022_2025_h60_q10_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\117_s2022_2025_h60_q10_a0_rw245_fb320,completed,0.26,2022-01-01,2025-12-31,60,0.1,0.1,False,245,245,320,0.05,1.0,1.5,11.326441,7.26%,3.84%,1.60,0.12,-3.78%,60.00%,35,2026-03-22 17:04:29
118_s2022_2025_h60_q10_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\118_s2022_2025_h60_q10_a0_rw245_fb320,completed,0.24,2022-01-01,2025-12-31,60,0.1,0.1,False,245,245,320,0.05,1.5,1.0,11.618941,7.45%,3.84%,1.58,0.13,-3.90%,62.86%,35,2026-03-22 17:04:29
119_s2022_2025_h60_q10_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\119_s2022_2025_h60_q10_a0_rw245_fb320,completed,0.24,2022-01-01,2025-12-31,60,0.1,0.1,False,245,245,320,0.05,1.5,1.5,11.473941,7.35%,3.84%,1.60,0.12,-3.82%,62.86%,35,2026-03-22 17:04:29
120_s2022_2025_h60_q10_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\120_s2022_2025_h60_q10_a0_rw245_fb360,completed,0.37,2022-01-01,2025-12-31,60,0.1,0.1,False,245,245,360,0.05,1.0,1.0,13.133941,8.10%,3.84%,1.67,0.17,-2.74%,60.00%,35,2026-03-22 17:04:29
121_s2022_2025_h60_q10_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\121_s2022_2025_h60_q10_a0_rw245_fb360,completed,0.4,2022-01-01,2025-12-31,60,0.1,0.1,False,245,245,360,0.05,1.0,1.5,12.961441,7.97%,3.84%,1.75,0.16,-2.74%,60.00%,35,2026-03-22 17:04:29
122_s2022_2025_h60_q10_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\122_s2022_2025_h60_q10_a0_rw245_fb360,completed,0.35,2022-01-01,2025-12-31,60,0.1,0.1,False,245,245,360,0.05,1.5,1.0,13.198941,8.12%,3.84%,1.71,0.18,-2.76%,62.86%,35,2026-03-22 17:04:29
123_s2022_2025_h60_q10_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\123_s2022_2025_h60_q10_a0_rw245_fb360,completed,0.33,2022-01-01,2025-12-31,60,0.1,0.1,False,245,245,360,0.05,1.5,1.5,13.346441,8.17%,3.84%,1.79,0.17,-2.74%,60.00%,35,2026-03-22 17:04:29
124_s2022_2025_h60_q12_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\124_s2022_2025_h60_q12_a0_rw245_fb300,completed,0.02,2022-01-01,2025-12-31,60,0.12,0.12,False,245,245,300,0.05,1.0,1.0,10.543941,6.76%,3.84%,1.60,0.09,-3.35%,60.00%,35,2026-03-22 17:04:29
125_s2022_2025_h60_q12_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\125_s2022_2025_h60_q12_a0_rw245_fb300,completed,0.02,2022-01-01,2025-12-31,60,0.12,0.12,False,245,245,300,0.05,1.0,1.5,10.518941,6.73%,3.84%,1.64,0.09,-3.36%,62.86%,35,2026-03-22 17:04:29
126_s2022_2025_h60_q12_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\126_s2022_2025_h60_q12_a0_rw245_fb300,completed,0.03,2022-01-01,2025-12-31,60,0.12,0.12,False,245,245,300,0.05,1.5,1.0,10.556441,6.80%,3.84%,1.59,0.09,-3.55%,62.86%,35,2026-03-22 17:04:29
127_s2022_2025_h60_q12_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\127_s2022_2025_h60_q12_a0_rw245_fb300,completed,0.03,2022-01-01,2025-12-31,60,0.12,0.12,False,245,245,300,0.05,1.5,1.5,11.266441,7.16%,3.84%,1.68,0.11,-3.54%,62.86%,35,2026-03-22 17:04:29
128_s2022_2025_h60_q12_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\128_s2022_2025_h60_q12_a0_rw245_fb320,completed,0.03,2022-01-01,2025-12-31,60,0.12,0.12,False,245,245,320,0.05,1.0,1.0,10.058941,6.57%,3.84%,1.50,0.08,-3.64%,60.00%,35,2026-03-22 17:04:29
129_s2022_2025_h60_q12_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\129_s2022_2025_h60_q12_a0_rw245_fb320,completed,0.04,2022-01-01,2025-12-31,60,0.12,0.12,False,245,245,320,0.05,1.0,1.5,9.838941,6.45%,3.84%,1.50,0.07,-3.66%,62.86%,35,2026-03-22 17:04:29
130_s2022_2025_h60_q12_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\130_s2022_2025_h60_q12_a0_rw245_fb320,completed,0.03,2022-01-01,2025-12-31,60,0.12,0.12,False,245,245,320,0.05,1.5,1.0,9.753941,6.43%,3.84%,1.50,0.07,-3.86%,62.86%,35,2026-03-22 17:04:29
131_s2022_2025_h60_q12_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\131_s2022_2025_h60_q12_a0_rw245_fb320,completed,0.02,2022-01-01,2025-12-31,60,0.12,0.12,False,245,245,320,0.05,1.5,1.5,10.721441,6.90%,3.84%,1.60,0.10,-3.64%,62.86%,35,2026-03-22 17:04:29
132_s2022_2025_h60_q12_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\132_s2022_2025_h60_q12_a0_rw245_fb360,completed,0.02,2022-01-01,2025-12-31,60,0.12,0.12,False,245,245,360,0.05,1.0,1.0,10.643941,6.76%,3.84%,1.60,0.09,-2.95%,60.00%,35,2026-03-22 17:04:29
133_s2022_2025_h60_q12_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\133_s2022_2025_h60_q12_a0_rw245_fb360,completed,0.02,2022-01-01,2025-12-31,60,0.12,0.12,False,245,245,360,0.05,1.0,1.5,11.028941,6.94%,3.84%,1.66,0.10,-2.87%,62.86%,35,2026-03-22 17:04:29
134_s2022_2025_h60_q12_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\134_s2022_2025_h60_q12_a0_rw245_fb360,completed,0.02,2022-01-01,2025-12-31,60,0.12,0.12,False,245,245,360,0.05,1.5,1.0,11.051441,7.01%,3.84%,1.62,0.11,-3.17%,62.86%,35,2026-03-22 17:04:29
135_s2022_2025_h60_q12_a0_rw245_fb360,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\135_s2022_2025_h60_q12_a0_rw245_fb360,completed,0.02,2022-01-01,2025-12-31,60,0.12,0.12,False,245,245,360,0.05,1.5,1.5,11.176441,7.06%,3.84%,1.60,0.11,-2.96%,62.86%,35,2026-03-22 17:04:29
136_s2022_2025_h60_q15_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\136_s2022_2025_h60_q15_a0_rw245_fb300,completed,0.02,2022-01-01,2025-12-31,60,0.15,0.15,False,245,245,300,0.05,1.0,1.0,7.796441,5.29%,3.84%,1.36,0.00,-3.15%,60.00%,35,2026-03-22 17:04:29
137_s2022_2025_h60_q15_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\137_s2022_2025_h60_q15_a0_rw245_fb300,completed,0.02,2022-01-01,2025-12-31,60,0.15,0.15,False,245,245,300,0.05,1.0,1.5,8.156441,5.51%,3.84%,1.42,0.02,-3.47%,60.00%,35,2026-03-22 17:04:29
138_s2022_2025_h60_q15_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\138_s2022_2025_h60_q15_a0_rw245_fb300,completed,0.02,2022-01-01,2025-12-31,60,0.15,0.15,False,245,245,300,0.05,1.5,1.0,8.391441,5.62%,3.84%,1.45,0.02,-3.39%,62.86%,35,2026-03-22 17:04:29
139_s2022_2025_h60_q15_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\139_s2022_2025_h60_q15_a0_rw245_fb300,completed,0.02,2022-01-01,2025-12-31,60,0.15,0.15,False,245,245,300,0.05,1.5,1.5,8.426441,5.70%,3.84%,1.45,0.03,-3.83%,62.86%,35,2026-03-22 17:04:29
140_s2022_2025_h60_q15_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\140_s2022_2025_h60_q15_a0_rw245_fb320,completed,0.02,2022-01-01,2025-12-31,60,0.15,0.15,False,245,245,320,0.05,1.0,1.0,7.593941,5.28%,3.84%,1.32,0.00,-3.77%,60.00%,35,2026-03-22 17:04:29
