signal_date,trade_date,next_signal_date,exit_date,rebalance_date,holding_end_date,long_return,short_return,strategy_return,benchmark_return,vw_benchmark_return,long_count,short_count,style_count,strategy_cumulative,benchmark_cumulative,excess_return,vw_benchmark_cumulative,vw_excess_return
2018-12-31,2018-12-31,2019-12-31,2019-03-29,2018-12-31,2019-03-29,0.01845641490595044,0.0,0.01845641490595044,0.00727027849353759,0.011013630315475103,13,0,4,13.17174475985604,13.71860592307338,0.01118613641241285,13.170564559551885,0.007442784590475338
2018-12-31,2018-12-31,2019-12-31,2019-04-30,2018-12-31,2019-04-30,0.0230769464155095,0.0,0.0230769464155095,0.03912850225492972,0.038291250786822016,13,0,4,13.475708407878004,14.255394425868849,-0.01605155583942022,13.674881950105716,-0.015214304371312517
2018-12-31,2018-12-31,2019-12-31,2019-05-31,2018-12-31,2019-05-31,-0.04187743063858888,0.0,-0.04187743063858888,-0.06189909740205313,-0.06074315976206489,13,0,4,12.911380363721245,13.372998377797307,0.020021666763464244,12.844226411083067,0.018865729123476005
2018-12-31,2018-12-31,2019-12-31,2019-06-28,2018-12-31,2019-06-28,0.05504383315293092,0.0,0.05504383315293092,0.06678563728037912,0.0670035308347723,13,0,4,13.622072230235943,14.266122596807975,-0.0117418041274482,13.704834931466868,-0.01195969768184138
2018-12-31,2018-12-31,2019-12-31,2019-07-31,2018-12-31,2019-07-31,0.01439894429876513,0.0,0.01439894429876513,0.012322643957890612,0.013218390543039105,13,0,4,13.818215689512865,14.441918946228055,0.0020763003408745175,13.885990791918882,0.0011805537557260243
2018-12-31,2018-12-31,2019-12-31,2019-08-30,2018-12-31,2019-08-30,-0.006776971370433074,0.0,-0.006776971370433074,-0.024693896210596953,-0.022743399523194874,13,0,4,13.724570037394567,14.085291698688046,0.01791692484016388,13.570176155562866,0.0159664281527618
2018-12-31,2018-12-31,2019-12-31,2019-09-30,2018-12-31,2019-09-30,0.01427005927736978,0.0,0.01427005927736978,0.01097984807903762,0.0067270920350199015,13,0,4,13.9204204653846,14.239946061688569,0.003290211198332159,13.66146397949277,0.007542967242349878
2018-12-31,2018-12-31,2019-12-31,2019-10-31,2018-12-31,2019-10-31,0.016894468533528908,0.0,0.016894468533528908,0.01675833702040288,0.02025008330967403,13,0,4,14.15559857091053,14.478583876942706,0.00013613151312602892,13.938109763209608,-0.0033556147761451237
2018-12-31,2018-12-31,2019-12-31,2019-11-29,2018-12-31,2019-11-29,0.03136521130318361,0.0,0.03136521130318361,0.03841549463880112,0.041934280359151616,13,0,4,14.599591911210185,15.034785838244831,-0.00705028333561751,14.522594365696667,-0.010569069055968008
2018-12-31,2018-12-31,2019-12-31,2019-12-31,2018-12-31,2019-12-31,0.019107036829586338,0.0,0.019107036829586338,0.02452555989866573,0.02682991444837136,13,0,4,14.878546851554608,15.403522378884317,-0.005418523069079393,14.91223433009671,-0.007722877618785023
2019-12-31,2019-12-31,2020-12-31,2020-01-31,2019-12-31,2020-01-31,-0.002202286663436052,0.0,-0.002202286663436052,-0.005570647415021444,-0.001064725267822816,13,0,4,14.845780026252122,15.31771478676216,0.003368360751585392,14.896356897405761,-0.001137561395613236
